Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4670,844,1333,325,2502,82.63
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4680,491,456,378,1325,86.09
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4690,564,717,550,1831,85.56
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4700,174,223,91,488,87.61
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4710,643,968,685,2296,87.70
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4720,227,252,176,655,85.29
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4730,275,297,177,749,87.70
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4740,254,141,269,664,87.71
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4750,494,663,263,1420,83.38
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4760,247,113,170,530,85.35
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4770,308,458,202,968,83.74
"No. 1 Constitutional Amendment Article VI, Section 2",Yes,NON,4771,117,154,75,346,85.43
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0001,98,50,50,198,23.10
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0002,72,41,42,155,29.98
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0003,180,111,56,347,17.61
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0004,297,171,122,590,17.87
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0005,164,109,79,352,21.57
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0006,173,95,65,333,16.32
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0007,200,112,60,372,18.53
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0008,121,73,61,255,20.97
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0009,185,125,119,429,30.30
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0010,127,82,69,278,30.12
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0011,64,67,35,166,24.70
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0012,98,114,50,262,14.03
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0013,-,-,-,46,13.65
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0014,286,162,72,520,17.14
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0015,166,87,47,300,16.28
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0016,142,89,74,305,18.03
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0017,124,57,43,224,16.36
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0018,279,168,81,528,17.25
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0019,97,98,55,250,19.19
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0040,120,124,56,300,12.38
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0050,-,-,-,136,13.11
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0060,-,-,-,46,15.49
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,0070,-,-,-,47,20.52
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1500,-,-,-,42,9.72
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1510,-,-,-,113,14.07
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1520,68,38,58,164,11.95
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1530,80,37,49,166,10.63
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1540,-,-,-,129,8.36
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1550,128,105,70,303,12.29
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1560,-,-,-,144,9.77
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1570,132,117,47,296,14.72
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1580,62,68,45,175,12.69
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1590,95,73,45,213,12.92
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1600,140,81,52,273,13.79
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,1610,171,172,63,406,16.48
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2500,98,61,52,211,17.69
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2510,-,-,-,120,25.86
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2520,127,135,44,306,20.72
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2530,57,146,30,233,18.99
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2540,-,-,-,156,16.68
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2550,110,65,42,217,17.25
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2551,-,-,-,114,14.04
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2560,-,-,-,149,17.74
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2570,166,136,94,396,18.48
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2580,-,-,-,233,15.92
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2590,58,55,33,146,20.33
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2600,226,149,74,449,14.51
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2610,-,-,-,197,15.02
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2620,-,-,-,51,16.72
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2621,-,-,-,2,18.18
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,2630,45,32,31,108,25.84
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3510,-,-,-,122,9.64
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3520,84,59,55,198,11.85
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3530,218,78,49,345,11.62
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3540,107,33,39,179,9.51
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3550,-,-,-,986,13.99
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3560,-,-,-,104,10.94
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3570,109,113,38,260,12.54
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3580,140,139,74,353,11.51
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3590,101,90,58,249,12.98
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3600,77,42,34,153,10.77
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3610,-,-,-,84,13.00
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3620,-,-,-,207,13.15
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3621,-,-,-,156,11.31
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3622,-,-,-,224,14.55
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3630,76,79,44,199,11.66
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3640,59,54,34,147,9.98
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3650,-,-,-,134,9.15
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3660,97,87,55,239,13.81
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3670,332,322,84,738,18.77
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3680,-,-,-,230,19.67
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3690,191,178,108,477,16.14
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3700,158,172,70,400,19.18
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3710,195,166,71,432,14.39
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3720,-,-,-,114,13.54
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3721,-,-,-,24,24.24
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3730,71,87,31,189,10.56
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3740,98,92,36,226,14.69
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3750,137,109,49,295,15.20
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3760,142,69,31,242,15.53
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3770,-,-,-,157,9.81
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3780,219,160,80,459,14.86
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3790,-,-,-,74,11.62
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3800,78,92,45,215,13.41
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3810,132,94,49,275,17.30
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3820,95,33,38,166,13.40
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3830,57,34,39,130,13.47
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,3840,118,101,35,254,13.69
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4500,133,94,32,259,15.55
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4510,-,-,-,403,17.46
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4520,147,104,34,285,11.82
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4521,-,-,-,17,14.66
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4530,-,-,-,129,15.58
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4540,-,-,-,80,10.35
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4550,126,80,42,248,17.08
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4560,182,150,71,403,21.06
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4570,168,43,51,262,17.14
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4580,214,198,65,477,19.71
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4590,236,192,76,504,20.90
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4600,-,-,-,102,10.76
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4610,205,74,42,321,15.26
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4620,273,54,36,363,16.16
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4630,-,-,-,112,13.97
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4640,241,163,34,438,16.34
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4650,-,-,-,264,17.35
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4651,609,200,43,852,18.15
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4652,-,-,-,163,19.22
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4653,-,-,-,156,18.44
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4654,497,106,52,655,19.96
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4660,-,-,-,304,14.59
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4670,258,236,32,526,17.37
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4680,100,67,47,214,13.91
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4690,147,104,58,309,14.44
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4700,-,-,-,69,12.39
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4710,146,119,57,322,12.30
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4720,-,-,-,113,14.71
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4730,-,-,-,105,12.30
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4740,-,-,-,93,12.29
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4750,152,100,31,283,16.62
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4760,-,-,-,91,14.65
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4770,-,-,-,188,16.26
"No. 1 Constitutional Amendment Article VI, Section 2",No,NON,4771,-,-,-,59,14.57
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0001,184,121,116,421,49.24
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0002,180,137,152,469,89.50
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0003,477,376,225,1078,54.69
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0004,970,608,424,2002,60.34
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0005,268,218,118,604,36.85
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0006,582,324,227,1133,55.13
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0007,621,351,235,1207,59.75
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0008,342,249,250,841,68.88
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0009,460,398,382,1240,86.47
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0010,327,223,214,764,82.15
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0011,160,194,144,498,74.00
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0012,384,380,243,1007,53.34
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0013,123,76,35,234,69.23
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0014,673,417,225,1315,43.07
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0015,448,293,152,893,48.09
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0016,317,227,171,715,42.03
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0017,319,207,116,642,46.83
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0018,841,650,380,1871,60.85
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0019,257,288,239,784,59.57
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0040,475,534,278,1287,52.75
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0050,262,235,71,568,52.89
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0060,46,46,64,156,51.66
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,0070,-,-,-,158,69.00
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1500,-,-,-,202,46.98
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1510,122,43,174,339,42.53
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1520,212,162,205,579,42.08
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1530,265,154,278,697,44.37
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1540,237,165,320,722,46.61
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1550,375,372,280,1027,41.41
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1560,248,278,177,703,47.50
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1570,416,422,134,972,48.05
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1580,240,234,216,690,49.93
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1590,327,289,184,800,48.22
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1600,409,344,190,943,47.53
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,1610,474,482,223,1179,47.91
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2500,259,147,145,551,45.73
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2510,107,93,55,255,54.72
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2520,282,357,181,820,55.03
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2530,208,448,122,778,62.94
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2540,177,199,133,509,54.56
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2550,286,209,116,611,48.03
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2551,152,99,132,383,47.17
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2560,148,205,89,442,52.06
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2570,525,421,344,1290,60.03
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2580,511,247,92,850,58.10
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2590,164,165,136,465,64.32
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2600,758,518,423,1699,54.79
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2610,509,242,69,820,62.12
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2620,-,-,-,200,65.15
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2621,-,-,-,10,90.91
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,2630,114,114,110,338,80.29
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3510,235,133,230,598,47.27
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3520,240,253,225,718,42.76
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3530,970,489,413,1872,62.59
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3540,523,256,416,1195,63.67
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3550,2248,2128,170,4546,64.41
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3560,186,198,105,489,50.88
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3570,375,426,200,1001,48.22
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3580,610,717,353,1680,54.16
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3590,305,294,321,920,47.72
"No. 2 Constitutional Amendment Article X, Section 24",Yes,NON,3600,247,276,197,720,50.31
